Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,691167,-,-,-,30.97,-97.26,-6,161,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2002,1,17,0,30,0,0,0,9,10,990,352,1.2000000000000002,0.16
2002,1,17,1,30,0,0,0,9,10,990,358,0.8,0.16
2002,1,17,2,30,0,0,0,9,10,990,352,0.5,0.16
2002,1,17,3,30,0,0,0,9,9,990,298,0.5,0.16
2002,1,17,4,30,0,0,0,9,9,990,294,0.8,0.16
2002,1,17,5,30,0,0,0,9,9,990,297,0.9,0.16
2002,1,17,6,30,0,0,0,9,9,990,290,1,0.16
2002,1,17,7,30,0,0,0,9,10,990,289,1.5,0.16
2002,1,17,8,30,0,57,57,9,11,990,290,2,0.16
2002,1,17,9,30,0,90,90,9,12,1000,293,2,0.16
2002,1,17,10,30,0,157,157,10,14,1000,298,1.8,0.16
2002,1,17,11,30,8,198,203,11,16,990,303,1.6,0.16
2002,1,17,12,30,97,290,351,12,17,990,290,1.4000000000000001,0.16
2002,1,17,13,30,16,220,230,13,18,990,300,1.5,0.16
2002,1,17,14,30,39,218,239,13,18,990,333,2,0.16
2002,1,17,15,30,34,162,176,13,17,990,354,2.7,0.16
2002,1,17,16,30,466,81,197,12,14,990,11,3,0.16
2002,1,17,17,30,124,24,31,10,12,990,25,3.3000000000000003,0.16
2002,1,17,18,30,0,0,0,8,10,990,23,3.6,0.16
2002,1,17,19,30,0,0,0,6,9,1000,14,3.7,0.16
2002,1,17,20,30,0,0,0,4,8,1000,9,3.6,0.16
2002,1,17,21,30,0,0,0,3,7,1000,7,3.6,0.16
2002,1,17,22,30,0,0,0,3,6,1000,8,3.6,0.16
2002,1,17,23,30,0,0,0,2,5,1000,15,3.5,0.16
2002,1,18,0,30,0,0,0,1,4,1000,22,3.3000000000000003,0.16
2002,1,18,1,30,0,0,0,1,4,1000,24,3.1,0.16
2002,1,18,2,30,0,0,0,1,3,1000,18,3,0.16
2002,1,18,3,30,0,0,0,0,3,1000,13,2.9000000000000004,0.16
2002,1,18,4,30,0,0,0,0,3,1000,16,2.9000000000000004,0.16
2002,1,18,5,30,0,0,0,0,3,1000,16,3,0.16
2002,1,18,6,30,0,0,0,0,3,1000,18,3.1,0.16
2002,1,18,7,30,0,0,0,1,4,1000,18,3.2,0.16
2002,1,18,8,30,0,27,27,2,5,1000,25,3.2,0.16
2002,1,18,9,30,0,17,17,3,7,1000,37,2.9000000000000004,0.16
2002,1,18,10,30,0,144,144,4,9,1000,56,2.6,0.16
2002,1,18,11,30,0,147,147,4,11,990,76,2.4000000000000004,0.16
2002,1,18,12,30,4,189,192,5,12,990,97,2.3000000000000003,0.16
2002,1,18,13,30,0,168,168,6,13,990,116,2.3000000000000003,0.16
2002,1,18,14,30,0,100,100,7,14,990,131,2.3000000000000003,0.16
2002,1,18,15,30,0,121,121,8,13,990,140,2.2,0.16
2002,1,18,16,30,428,88,196,9,12,990,148,1.5,0.16
2002,1,18,17,30,91,24,30,9,10,990,148,1,0.16
2002,1,18,18,30,0,0,0,9,10,990,161,1,0.16
2002,1,18,19,30,0,0,0,9,10,990,179,1.1,0.16
2002,1,18,20,30,0,0,0,9,9,990,187,1.2000000000000002,0.16
2002,1,18,21,30,0,0,0,9,9,990,188,1.5,0.16
2002,1,18,22,30,0,0,0,9,10,990,194,1.8,0.16
2002,1,18,23,30,0,0,0,9,10,990,204,2.1,0.16
2002,1,19,0,30,0,0,0,11,11,990,215,2.3000000000000003,0.16
2002,1,19,1,30,0,0,0,11,12,990,228,2.6,0.16
2002,1,19,2,30,0,0,0,11,12,990,240,2.7,0.16
2002,1,19,3,30,0,0,0,11,12,990,253,2.8000000000000003,0.16
2002,1,19,4,30,0,0,0,11,11,990,278,3.4000000000000004,0.16
2002,1,19,5,30,0,0,0,9,10,990,303,4.2,0.16
2002,1,19,6,30,0,0,0,9,9,990,323,5,0.16
2002,1,19,7,30,0,0,0,8,8,990,337,6,0.16
2002,1,19,8,30,0,7,7,6,8,990,344,6.800000000000001,0.16
2002,1,19,9,30,0,126,126,4,8,1000,348,7,0.16
2002,1,19,10,30,884,82,524,1,9,1000,349,6.9,0.16
2002,1,19,11,30,947,84,642,0,11,1000,351,6.9,0.16
2002,1,19,12,30,968,88,694,-1,12,1000,354,6.7,0.16
2002,1,19,13,30,974,85,677,-2,12,1000,358,6.300000000000001,0.16
2002,1,19,14,30,952,79,589,-3,12,1000,4,5.6000000000000005,0.16
2002,1,19,15,30,892,69,439,-4,11,1000,7,4.800000000000001,0.16
2002,1,19,16,30,756,54,246,-4,9,1000,9,3.1,0.16
2002,1,19,17,30,379,23,47,-1,6,1000,14,1.8,0.16
2002,1,19,18,30,0,0,0,-1,4,1000,26,1.6,0.16
2002,1,19,19,30,0,0,0,-1,3,1000,36,1.4000000000000001,0.16
2002,1,19,20,30,0,0,0,-1,2,1000,39,1.2000000000000002,0.16
2002,1,19,21,30,0,0,0,-1,2,1000,55,1.2000000000000002,0.16
2002,1,19,22,30,0,0,0,-1,1,1000,75,1.1,0.16
2002,1,19,23,30,0,0,0,-1,1,1000,95,1.1,0.16
2002,1,20,0,30,0,0,0,-1,0,1000,115,1.1,0.16
2002,1,20,1,30,0,0,0,-1,0,1000,130,1.2000000000000002,0.16
2002,1,20,2,30,0,0,0,-1,0,990,144,1.4000000000000001,0.16
2002,1,20,3,30,0,0,0,-1,1,990,152,1.5,0.16
2002,1,20,4,30,0,0,0,-1,1,990,157,1.6,0.16
2002,1,20,5,30,0,0,0,-1,1,990,164,2,0.16
2002,1,20,6,30,0,0,0,0,2,990,166,2.7,0.16
2002,1,20,7,30,0,0,0,0,3,990,167,3.2,0.16
2002,1,20,8,30,534,53,157,0,5,990,174,3.6,0.16
2002,1,20,9,30,733,76,346,0,7,990,174,4.1000000000000005,0.16
2002,1,20,10,30,829,88,505,0,9,990,179,4.7,0.16
2002,1,20,11,30,876,95,613,-1,11,990,189,5.1000000000000005,0.16
2002,1,20,12,30,885,101,657,0,12,990,198,5.4,0.16
2002,1,20,13,30,880,99,637,0,13,990,203,5.6000000000000005,0.16
2002,1,20,14,30,850,93,551,0,14,990,206,5.6000000000000005,0.16
2002,1,20,15,30,781,82,409,1,14,990,206,5.1000000000000005,0.16
2002,1,20,16,30,627,64,225,3,12,990,202,4.1000000000000005,0.16
2002,1,20,17,30,251,25,42,4,10,990,196,3.8000000000000003,0.16
2002,1,20,18,30,0,0,0,4,9,990,198,4.1000000000000005,0.16
2002,1,20,19,30,0,0,0,5,8,990,201,4,0.16
2002,1,20,20,30,0,0,0,5,7,990,209,3.6,0.16
2002,1,20,21,30,0,0,0,5,6,990,223,3.2,0.16
2002,1,20,22,30,0,0,0,4,5,990,252,3,0.16
2002,1,20,23,30,0,0,0,4,4,990,278,2.5,0.16
2002,1,21,0,30,0,0,0,2,3,990,298,2.2,0.16
2002,1,21,1,30,0,0,0,0,2,990,315,2.4000000000000004,0.16
2002,1,21,2,30,0,0,0,-1,1,990,330,2.6,0.16
2002,1,21,3,30,0,0,0,-2,0,990,340,2.3000000000000003,0.16
2002,1,21,4,30,0,0,0,-2,0,990,346,1.8,0.16
2002,1,21,5,30,0,0,0,-2,0,990,354,1.3,0.16
2002,1,21,6,30,0,0,0,-3,0,1000,2,1.1,0.16
2002,1,21,7,30,0,0,0,-3,2,1000,9,1.1,0.16
2002,1,21,8,30,701,43,181,-2,5,1000,12,0.9,0.16
2002,1,21,9,30,472,117,291,-2,9,1000,5,0.7000000000000001,0.16
2002,1,21,10,30,458,182,414,0,13,1000,50,1.4000000000000001,0.16
2002,1,21,11,30,987,74,661,0,17,1000,105,2,0.16
2002,1,21,12,30,985,81,703,0,18,1000,120,1.8,0.16
2002,1,21,13,30,968,80,675,0,19,990,128,1.7000000000000002,0.16
2002,1,21,14,30,931,76,581,0,19,990,129,1.9000000000000001,0.16
2002,1,21,15,30,432,148,330,1,18,990,127,1.7000000000000002,0.16
2002,1,21,16,30,709,55,240,7,14,990,120,1.4000000000000001,0.16
2002,1,21,17,30,344,24,48,6,11,990,117,1.6,0.16
2002,1,21,18,30,0,0,0,5,10,990,118,1.7000000000000002,0.16
2002,1,21,19,30,0,0,0,5,10,990,123,1.8,0.16
2002,1,21,20,30,0,0,0,5,9,990,130,1.8,0.16
2002,1,21,21,30,0,0,0,6,9,990,138,1.9000000000000001,0.16
2002,1,21,22,30,0,0,0,6,9,990,147,2,0.16
2002,1,21,23,30,0,0,0,7,9,990,158,2.2,0.16
2002,1,22,0,30,0,0,0,7,9,990,166,2.4000000000000004,0.16
2002,1,22,1,30,0,0,0,8,8,990,169,2.5,0.16
2002,1,22,2,30,0,0,0,8,8,990,167,2.5,0.16
2002,1,22,3,30,0,0,0,7,8,990,168,2.2,0.16
2002,1,22,4,30,0,0,0,7,8,990,176,2,0.16
2002,1,22,5,30,0,0,0,7,8,990,184,1.8,0.16
2002,1,22,6,30,0,0,0,8,8,990,187,1.8,0.16
2002,1,22,7,30,0,0,0,9,10,990,188,2.3000000000000003,0.16
2002,1,22,8,30,0,49,49,10,12,990,189,2.7,0.16
2002,1,22,9,30,0,59,59,11,14,990,187,2.8000000000000003,0.16
2002,1,22,10,30,32,203,219,13,17,990,185,3.4000000000000004,0.16
2002,1,22,11,30,0,126,126,15,20,990,185,4.1000000000000005,0.16
2002,1,22,12,30,0,163,163,17,21,990,189,4.9,0.16
2002,1,22,13,30,0,122,122,17,22,990,194,5.2,0.16
2002,1,22,14,30,0,119,119,18,23,990,197,4.800000000000001,0.16
2002,1,22,15,30,642,111,384,18,22,990,197,3.9000000000000004,0.16
2002,1,22,16,30,499,80,212,19,21,990,195,2.8000000000000003,0.16
2002,1,22,17,30,169,28,41,18,19,990,193,2.4000000000000004,0.16
2002,1,22,18,30,0,0,0,18,18,990,194,2.7,0.16
2002,1,22,19,30,0,0,0,18,18,990,196,2.9000000000000004,0.16
2002,1,22,20,30,0,0,0,17,17,990,196,2.9000000000000004,0.16
2002,1,22,21,30,0,0,0,16,16,990,198,2.6,0.16
2002,1,22,22,30,0,0,0,15,16,990,196,2.2,0.16
2002,1,22,23,30,0,0,0,15,15,990,192,2.1,0.16
2002,1,23,0,30,0,0,0,15,15,990,186,2.1,0.16
2002,1,23,1,30,0,0,0,15,15,990,184,2.2,0.16
2002,1,23,2,30,0,0,0,15,15,990,184,2.3000000000000003,0.16
2002,1,23,3,30,0,0,0,15,15,990,185,2.2,0.16
2002,1,23,4,30,0,0,0,15,15,990,184,2.1,0.16
2002,1,23,5,30,0,0,0,15,15,990,181,2.2,0.16
2002,1,23,6,30,0,0,0,15,15,990,174,2.8000000000000003,0.16
2002,1,23,7,30,0,0,0,16,17,990,169,3.8000000000000003,0.16
2002,1,23,8,30,26,73,79,18,19,990,168,4.800000000000001,0.16
2002,1,23,9,30,22,144,153,19,21,990,173,5.800000000000001,0.16
2002,1,23,10,30,32,207,224,19,22,990,180,6.6000000000000005,0.16
2002,1,23,11,30,26,236,252,19,23,990,187,6.9,0.16
2002,1,23,12,30,1,172,173,19,24,990,191,6.7,0.16
2002,1,23,13,30,192,297,416,19,25,980,194,5.9,0.16
2002,1,23,14,30,613,170,507,19,24,980,197,5,0.16
2002,1,23,15,30,511,151,370,19,23,980,195,3.8000000000000003,0.16
2002,1,23,16,30,345,108,201,20,22,980,186,2.8000000000000003,0.16
2002,1,23,17,30,82,31,37,20,20,980,177,2.6,0.16
2002,1,23,18,30,0,0,0,19,20,980,176,2.9000000000000004,0.16
2002,1,23,19,30,0,0,0,19,19,990,178,2.8000000000000003,0.16
2002,1,23,20,30,0,0,0,18,18,990,180,2.3000000000000003,0.16
2002,1,23,21,30,0,0,0,17,18,990,181,1.7000000000000002,0.16
2002,1,23,22,30,0,0,0,17,17,990,178,1.1,0.16
2002,1,23,23,30,0,0,0,17,17,990,179,0.5,0.16
2002,1,24,0,30,0,0,0,16,16,990,272,0.8,0.16
2002,1,24,1,30,0,0,0,15,15,990,351,2.1,0.16
2002,1,24,2,30,0,0,0,13,14,990,356,3.6,0.16
2002,1,24,3,30,0,0,0,11,12,990,354,5.1000000000000005,0.16
2002,1,24,4,30,0,0,0,9,10,990,353,6,0.16
2002,1,24,5,30,0,0,0,7,8,990,355,6.4,0.16
2002,1,24,6,30,0,0,0,5,6,990,359,6.4,0.16
2002,1,24,7,30,0,0,0,3,6,990,360,6.6000000000000005,0.16
2002,1,24,8,30,0,7,7,3,6,990,1,7,0.16
2002,1,24,9,30,0,17,17,2,7,990,1,7.2,0.16
2002,1,24,10,30,0,25,25,2,7,990,1,7.2,0.16
2002,1,24,11,30,20,228,240,2,8,990,0,7.4,0.16
2002,1,24,12,30,0,96,96,3,8,990,358,7.6000000000000005,0.16
2002,1,24,13,30,201,297,423,3,7,990,357,7.800000000000001,0.16
2002,1,24,14,30,6,184,188,2,7,990,358,7.7,0.16
2002,1,24,15,30,429,153,339,2,8,990,358,7.1000000000000005,0.16
2002,1,24,16,30,97,108,135,2,8,1000,359,6.2,0.16
2002,1,24,17,30,13,28,29,2,8,1000,0,5.5,0.16
2002,1,24,18,30,0,0,0,1,8,1000,2,5.1000000000000005,0.16
2002,1,24,19,30,0,0,0,1,7,1000,1,4.800000000000001,0.16
2002,1,24,20,30,0,0,0,0,6,1000,358,4.2,0.16
2002,1,24,21,30,0,0,0,0,4,1000,353,3.7,0.16
2002,1,24,22,30,0,0,0,0,4,1000,350,3.5,0.16
2002,1,24,23,30,0,0,0,0,3,1000,347,3.4000000000000004,0.16
2002,1,25,0,30,0,0,0,-1,3,1000,347,3.3000000000000003,0.16
2002,1,25,1,30,0,0,0,-1,2,1000,348,3,0.16
2002,1,25,2,30,0,0,0,-2,2,1000,348,2.8000000000000003,0.16
2002,1,25,3,30,0,0,0,-2,1,1000,348,2.8000000000000003,0.16
2002,1,25,4,30,0,0,0,-2,1,1000,348,2.7,0.16
2002,1,25,5,30,0,0,0,-3,0,1000,346,2.5,0.16
2002,1,25,6,30,0,0,0,-3,0,1000,344,2.5,0.16
2002,1,25,7,30,0,0,0,-4,1,1000,341,3.1,0.16
2002,1,25,8,30,706,44,188,-4,5,1000,338,3.3000000000000003,0.16
2002,1,25,9,30,885,60,394,-3,9,1000,340,3.2,0.16
2002,1,25,10,30,965,68,565,-7,12,1000,17,3.4000000000000004,0.16
2002,1,25,11,30,1002,73,680,-7,13,1000,19,3.2,0.16
2002,1,25,12,30,1011,77,728,-6,14,1000,11,2.9000000000000004,0.16
2002,1,25,13,30,1004,75,705,-5,15,1000,4,2.7,0.16
2002,1,25,14,30,976,71,614,-5,15,1000,2,2.5,0.16
2002,1,25,15,30,917,64,463,-4,14,1000,7,2,0.16
2002,1,25,16,30,794,51,269,-1,11,1000,20,1.3,0.16
2002,1,25,17,30,467,25,64,2,8,1000,49,1.2000000000000002,0.16
2002,1,25,18,30,0,0,0,0,6,1000,67,1.3,0.16
2002,1,25,19,30,0,0,0,0,5,1000,81,1.3,0.16
2002,1,25,20,30,0,0,0,0,4,1000,95,1.3,0.16
2002,1,25,21,30,0,0,0,-1,3,1000,109,1.3,0.16
2002,1,25,22,30,0,0,0,-1,3,1000,125,1.3,0.16
2002,1,25,23,30,0,0,0,-1,3,1000,141,1.3,0.16
2002,1,26,0,30,0,0,0,-2,2,1000,157,1.2000000000000002,0.16
2002,1,26,1,30,0,0,0,-2,2,1000,175,1.2000000000000002,0.16
2002,1,26,2,30,0,0,0,-2,2,1000,191,1.2000000000000002,0.16
2002,1,26,3,30,0,0,0,-2,2,1000,206,1.3,0.16
2002,1,26,4,30,0,0,0,-2,2,1000,218,1.3,0.16
2002,1,26,5,30,0,0,0,-3,1,1000,228,1.3,0.16
2002,1,26,6,30,0,0,0,-3,1,1000,235,1.3,0.16
2002,1,26,7,30,0,0,0,-2,4,1000,240,1.6,0.16
2002,1,26,8,30,670,46,184,0,7,1000,242,1.9000000000000001,0.16
2002,1,26,9,30,846,64,386,0,11,1000,237,2,0.16
2002,1,26,10,30,923,74,553,-1,14,1000,207,2.2,0.16
2002,1,26,11,30,619,178,555,-1,16,1000,195,2.3000000000000003,0.16
2002,1,26,12,30,214,310,449,0,17,1000,186,2.5,0.16
2002,1,26,13,30,226,298,441,0,17,1000,178,2.6,0.16
2002,1,26,14,30,124,259,329,0,17,1000,173,2.7,0.16
2002,1,26,15,30,527,136,367,1,16,1000,170,2.2,0.16
2002,1,26,16,30,247,105,174,4,13,1000,163,1.5,0.16
2002,1,26,17,30,99,31,40,5,10,1000,157,1.4000000000000001,0.16
2002,1,26,18,30,0,0,0,4,8,1000,158,1.5,0.16
2002,1,26,19,30,0,0,0,4,8,1000,164,1.6,0.16
2002,1,26,20,30,0,0,0,3,7,1000,171,1.8,0.16
2002,1,26,21,30,0,0,0,3,7,1000,180,2,0.16
2002,1,26,22,30,0,0,0,3,6,1000,187,2.2,0.16
2002,1,26,23,30,0,0,0,3,6,1000,192,2.3000000000000003,0.16
2002,1,27,0,30,0,0,0,3,5,1000,195,2.2,0.16
2002,1,27,1,30,0,0,0,3,5,1000,200,2,0.16
2002,1,27,2,30,0,0,0,3,4,1000,210,1.8,0.16
2002,1,27,3,30,0,0,0,2,4,1000,219,1.7000000000000002,0.16
2002,1,27,4,30,0,0,0,2,3,1000,224,1.6,0.16
2002,1,27,5,30,0,0,0,2,3,1000,221,1.5,0.16
2002,1,27,6,30,0,0,0,2,3,1000,215,1.8,0.16
2002,1,27,7,30,0,0,0,2,5,1000,221,2.6,0.16
2002,1,27,8,30,558,58,174,2,8,1000,228,2.9000000000000004,0.16
2002,1,27,9,30,756,82,371,4,12,1000,215,3.2,0.16
2002,1,27,10,30,852,95,539,3,15,1000,201,4,0.16
2002,1,27,11,30,898,102,652,4,18,1000,202,4.2,0.16
2002,1,27,12,30,909,107,699,5,19,990,203,4.1000000000000005,0.16
2002,1,27,13,30,903,105,678,6,20,990,202,4,0.16
2002,1,27,14,30,871,99,590,6,19,990,199,3.8000000000000003,0.16
2002,1,27,15,30,803,87,443,7,18,990,191,3.2,0.16
2002,1,27,16,30,662,68,254,9,16,990,176,2.5,0.16
2002,1,27,17,30,321,32,60,9,13,990,169,2.4000000000000004,0.16
2002,1,27,18,30,0,0,0,9,12,990,173,2.7,0.16
2002,1,27,19,30,0,0,0,9,11,990,178,2.8000000000000003,0.16
2002,1,27,20,30,0,0,0,9,11,990,183,2.8000000000000003,0.16
2002,1,27,21,30,0,0,0,9,11,990,186,2.9000000000000004,0.16
2002,1,27,22,30,0,0,0,9,10,990,190,2.9000000000000004,0.16
2002,1,27,23,30,0,0,0,9,10,990,195,2.9000000000000004,0.16
2002,1,28,0,30,0,0,0,9,10,990,197,2.8000000000000003,0.16
2002,1,28,1,30,0,0,0,9,10,990,200,2.7,0.16
2002,1,28,2,30,0,0,0,9,10,990,203,2.7,0.16
2002,1,28,3,30,0,0,0,9,10,990,203,2.7,0.16
2002,1,28,4,30,0,0,0,9,9,990,202,2.5,0.16
2002,1,28,5,30,0,0,0,9,9,990,204,2.2,0.16
2002,1,28,6,30,0,0,0,9,9,990,208,2.2,0.16
2002,1,28,7,30,0,0,0,11,11,990,212,3,0.16
2002,1,28,8,30,26,77,83,12,14,990,211,3.9000000000000004,0.16
2002,1,28,9,30,0,91,91,13,17,990,211,4.6000000000000005,0.16
2002,1,28,10,30,63,227,260,15,20,990,210,5.1000000000000005,0.16
2002,1,28,11,30,23,237,252,16,22,990,206,5.1000000000000005,0.16
2002,1,28,12,30,27,261,279,17,23,990,204,5,0.16
2002,1,28,13,30,139,307,396,17,24,990,200,5,0.16
2002,1,28,14,30,175,265,364,17,24,990,194,4.9,0.16
2002,1,28,15,30,35,178,194,18,23,990,189,4.5,0.16
2002,1,28,16,30,0,86,86,18,22,990,184,3.4000000000000004,0.16
2002,1,28,17,30,313,31,61,18,20,990,178,2.9000000000000004,0.16
2002,1,28,18,30,0,0,0,18,19,990,176,3.4000000000000004,0.16
2002,1,28,19,30,0,0,0,18,19,990,177,3.9000000000000004,0.16
2002,1,28,20,30,0,0,0,18,18,990,177,4.2,0.16
2002,1,28,21,30,0,0,0,18,18,990,177,4.3,0.16
2002,1,28,22,30,0,0,0,17,17,990,176,4.2,0.16
2002,1,28,23,30,0,0,0,17,17,990,175,4.2,0.16
2002,1,29,0,30,0,0,0,17,17,990,173,4.4,0.16
2002,1,29,1,30,0,0,0,17,17,990,175,4.7,0.16
2002,1,29,2,30,0,0,0,17,17,990,178,4.9,0.16
2002,1,29,3,30,0,0,0,17,17,990,180,4.9,0.16
2002,1,29,4,30,0,0,0,17,17,990,182,4.6000000000000005,0.16
2002,1,29,5,30,0,0,0,17,17,990,183,4.4,0.16
2002,1,29,6,30,0,0,0,17,17,990,184,4.1000000000000005,0.16
2002,1,29,7,30,0,0,0,17,18,990,186,4.1000000000000005,0.16
2002,1,29,8,30,229,77,126,18,20,990,186,4.800000000000001,0.16
2002,1,29,9,30,3,135,136,18,22,990,186,5.6000000000000005,0.16
2002,1,29,10,30,13,191,198,18,23,990,189,6,0.16
2002,1,29,11,30,3,183,185,18,24,990,188,6.1000000000000005,0.16
2002,1,29,12,30,6,199,203,17,25,990,185,6.2,0.16
2002,1,29,13,30,236,305,456,17,25,990,181,6.1000000000000005,0.16
2002,1,29,14,30,67,253,291,17,25,990,176,5.9,0.16
2002,1,29,15,30,717,103,425,17,24,990,172,5.2,0.16
2002,1,29,16,30,551,83,242,17,22,990,166,4.3,0.16
2002,1,29,17,30,215,37,58,17,20,990,161,3.8000000000000003,0.16
2002,1,29,18,30,0,0,0,17,19,990,160,4,0.16
2002,1,29,19,30,0,0,0,17,19,990,160,4.4,0.16
2002,1,29,20,30,0,0,0,17,18,990,159,4.5,0.16
2002,1,29,21,30,0,0,0,17,17,990,158,4.1000000000000005,0.16
2002,1,29,22,30,0,0,0,17,17,990,161,3.5,0.16
2002,1,29,23,30,0,0,0,17,17,990,168,2.8000000000000003,0.16
2002,1,30,0,30,0,0,0,17,17,990,171,2.2,0.16
2002,1,30,1,30,0,0,0,17,17,990,171,2.3000000000000003,0.16
2002,1,30,2,30,0,0,0,17,17,990,171,2.6,0.16
2002,1,30,3,30,0,0,0,17,17,990,169,3,0.16
2002,1,30,4,30,0,0,0,17,17,990,170,3.2,0.16
2002,1,30,5,30,0,0,0,17,17,990,169,3.2,0.16
2002,1,30,6,30,0,0,0,17,17,990,166,3.4000000000000004,0.16
2002,1,30,7,30,0,0,0,17,18,990,162,4.1000000000000005,0.16
2002,1,30,8,30,475,64,166,18,19,990,162,5.2,0.16
2002,1,30,9,30,153,167,227,18,21,990,164,6.1000000000000005,0.16
2002,1,30,10,30,34,215,233,18,22,990,165,6.800000000000001,0.16
2002,1,30,11,30,16,226,236,17,23,990,164,7.2,0.16
2002,1,30,12,30,2,180,182,17,24,990,166,7.4,0.16
2002,1,30,13,30,55,286,322,17,24,980,168,7.2,0.16
2002,1,30,14,30,19,216,227,18,23,980,169,6.6000000000000005,0.16
2002,1,30,15,30,0,79,79,18,22,980,168,5.6000000000000005,0.16
2002,1,30,16,30,0,65,65,19,21,980,166,4.5,0.16
2002,1,30,17,30,161,40,56,19,20,980,164,3.9000000000000004,0.16
2002,1,30,18,30,0,0,0,19,19,990,167,4.1000000000000005,0.16
2002,1,30,19,30,0,0,0,19,19,990,170,4.2,0.16
2002,1,30,20,30,0,0,0,19,19,990,172,4.4,0.16
2002,1,30,21,30,0,0,0,19,19,990,172,4.6000000000000005,0.16
2002,1,30,22,30,0,0,0,19,19,990,172,4.800000000000001,0.16
2002,1,30,23,30,0,0,0,19,19,990,172,4.6000000000000005,0.16
2002,1,31,0,30,0,0,0,18,19,990,170,4,0.16
2002,1,31,1,30,0,0,0,18,18,990,169,3.8000000000000003,0.16
2002,1,31,2,30,0,0,0,18,18,990,172,3.7,0.16
2002,1,31,3,30,0,0,0,18,18,990,174,3.4000000000000004,0.16
2002,1,31,4,30,0,0,0,18,18,990,174,3.2,0.16
2002,1,31,5,30,0,0,0,17,17,990,177,2.2,0.16
2002,1,31,6,30,0,0,0,16,16,990,213,2,0.16
2002,1,31,7,30,0,0,0,14,14,990,308,4.5,0.16
2002,1,31,8,30,0,8,8,11,11,990,321,6.7,0.16
2002,1,31,9,30,0,25,25,8,9,990,328,6.800000000000001,0.16
2002,1,31,10,30,0,134,134,4,9,990,332,6.5,0.16
2002,1,31,11,30,12,216,224,3,10,990,331,6.7,0.16
2002,1,31,12,30,30,269,289,1,11,990,326,7,0.16
2002,1,31,13,30,85,302,358,1,12,990,324,7,0.16
2002,1,31,14,30,830,117,596,0,13,990,322,7,0.16
2002,1,31,15,30,793,96,459,0,13,990,323,6.7,0.16
2002,1,31,16,30,688,71,274,0,12,1000,328,5.800000000000001,0.16
2002,1,31,17,30,388,35,75,0,10,1000,336,5.1000000000000005,0.16
2002,1,31,18,30,0,0,0,2,13,990,168,3.1,0.16
2002,1,31,19,30,0,0,0,3,12,990,167,3.8000000000000003,0.16
2002,1,31,20,30,0,0,0,4,12,990,168,4.1000000000000005,0.16
2002,1,31,21,30,0,0,0,6,11,990,169,3.8000000000000003,0.16
2002,1,31,22,30,0,0,0,7,10,990,171,3.5,0.16
2002,1,31,23,30,0,0,0,8,10,990,174,3.3000000000000003,0.16
2006,2,1,0,30,0,0,0,9,9,990,176,2.8000000000000003,0.16
2006,2,1,1,30,0,0,0,9,9,990,179,2.5,0.16
2006,2,1,2,30,0,0,0,9,9,990,182,2.6,0.16
2006,2,1,3,30,0,0,0,9,10,990,184,2.6,0.16
2006,2,1,4,30,0,0,0,9,10,990,188,2.5,0.16
2006,2,1,5,30,0,0,0,9,11,990,188,2.6,0.16
2006,2,1,6,30,0,0,0,11,11,990,182,2.6,0.16
2006,2,1,7,30,5,7,7,11,12,990,178,2.6,0.16
2006,2,1,8,30,0,57,57,12,13,990,174,2.3000000000000003,0.16
2006,2,1,9,30,67,165,192,12,15,990,168,2,0.16
2006,2,1,10,30,74,237,277,14,16,990,162,2.1,0.16
2006,2,1,11,30,77,289,338,15,17,990,158,2.2,0.16
2006,2,1,12,30,190,326,453,15,18,980,151,2.2,0.16
2006,2,1,13,30,0,167,168,16,19,980,142,2.1,0.16
2006,2,1,14,30,0,161,161,16,19,980,121,2.1,0.16
2006,2,1,15,30,0,141,141,16,18,980,95,2.1,0.16
2006,2,1,16,30,6,107,109,16,17,980,66,1.7000000000000002,0.16
2006,2,1,17,30,0,16,16,16,16,980,29,1.9000000000000001,0.16
2006,2,1,18,30,0,0,0,16,16,980,1,2.9000000000000004,0.17
2006,2,1,19,30,0,0,0,16,16,980,342,3.5,0.17
2006,2,1,20,30,0,0,0,15,15,980,331,3.5,0.17
2006,2,1,21,30,0,0,0,15,15,980,338,3.2,0.17
2006,2,1,22,30,0,0,0,14,14,980,346,2.2,0.17
2006,2,1,23,30,0,0,0,13,13,980,339,1.5,0.17
2006,2,2,0,30,0,0,0,11,12,980,308,1.6,0.17
2006,2,2,1,30,0,0,0,11,11,980,293,1.8,0.17
2006,2,2,2,30,0,0,0,9,11,980,280,2,0.17
2006,2,2,3,30,0,0,0,9,11,980,267,2.3000000000000003,0.17
2006,2,2,4,30,0,0,0,8,10,980,258,2.2,0.17
2006,2,2,5,30,0,0,0,7,9,980,253,1.9000000000000001,0.17
2006,2,2,6,30,0,0,0,6,8,980,257,1.9000000000000001,0.17
2006,2,2,7,30,127,11,13,6,9,980,263,2.7,0.17
